38,38,38,38,38,38,38,38,38,38,11,11,11,11,11,3,3,3,3,3,3,3,3,3,35,23,23,23,23,23,39,39,39,39,39,39,39,39,6,39,39,39,39,2,39,15,15,15,15,15,2
1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,4,4,4,4,4,1,1,1,4,1,1
27,27,5,27,27,13,13,13,13,13,26,26,26,26,26,46,46,46,46,46,46,46,46,46,46,20,20,20,20,20,20,20,20,20,20,25,25,25,47,25,10,10,10,10,10,14,14,14,7,14,14
3,3,3,3,3,3,1,3,3,3,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,1,4,3,4
3,3,3,3,3,3,26,3,3,3,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,3,41,41,41,41,41,41,41,41,41,42,42,42,42,42,42,42,42,42,42,42,42,22,3,42,49
1,4,1,1,1,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3,43,3,3,3,11,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,36,36,36,36,36,36
2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,1,1,1,3,1,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,1,4,4
16,16,16,16,16,16,16,16,16,16,39,39,39,39,39,28,28,28,36,28,17,17,17,17,17,17,17,29,17,17,12,12,12,12,12,12,12,12,12,12,25,12,12,12,12,12,12,12,47,12,33
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,3,3,3,3,3,1,1,1,1,1,1
10,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,7,16,19,16,16,16,16,16,16,16,16,16,16,1,15,15,15,15,15,15,15,15,15,5,5,5,5,5,27,27,27,27,27,27
2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
29,29,29,3,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,34,34,34,34,34,34,34,34,34,34,36,29,29,29,29,29,29,29,29,29,36,36,36,36,36,36,36,36,36,36,36
2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,3,3,3,3,1,3
5,5,5,5,5,5,5,5,5,5,5,5,5,5,37,5,5,5,5,5,5,5,5,5,5,36,36,36,36,36,36,36,36,36,36,1,1,8,1,1,1,1,40,1,1,38,38,38,38,14,38
2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9
4,4,4,4,4,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1
37,37,37,37,37,42,42,42,42,42,37,42,42,42,42,42,42,42,42,42,24,24,24,24,23,24,24,24,24,24,24,24,24,24,24,1,24,21,24,24,24,24,22,24,24,24,24,24,24,24,24
2,2,2,2,2,1,1,1,1,1,4,4,2,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
37,37,37,37,37,33,33,33,33,33,27,27,7,27,27,27,27,15,27,27,27,27,27,27,19,27,27,27,27,39,28,27,27,27,27,18,18,18,18,18,49,49,49,49,49,49,49,49,49,49,49
1,1,1,1,1,4,4,4,4,4,3,3,3,3,3,4,3,3,3,3,4,4,4,4,4,3,3,3,4,3,3,4,3,3,3,3,1,3,3,3,2,2,2,2,2,3,2,2,2,2,2
36,36,36,36,36,6,6,6,6,6,14,14,14,14,14,37,14,14,14,14,3,3,3,3,3,25,25,25,14,25,25,37,25,25,25,25,36,25,25,25,31,31,31,31,31,9,31,31,31,31,11
2,4,4,4,4,2,2,3,2,2,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,3,3,3,3,3,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
38,16,16,16,16,25,25,14,25,25,25,25,25,45,25,25,25,8,25,25,25,25,25,42,25,41,41,41,41,41,42,42,42,42,49,42,42,42,42,42,48,48,48,48,48,48,48,48,48,48,48
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,3,3,3,3,3,3
43,43,43,43,43,43,43,16,43,43,43,43,43,43,43,14,14,14,14,14,14,14,14,14,14,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,22,22,22,22,32,22,22,22,22,22,22
4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
40,40,40,40,40,40,40,40,40,40,30,30,30,30,18,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,22,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,3,3,3,3,1,3,3
37,37,37,37,37,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,17,17,17,17,17,17,17,24,17,17,32,17,17,17,17,1,1,1,1,25,24,24,24,9,14,24
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34,34,34,34,34,34,34,34,34,34,3,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,6,34,34,34,34,34,34,34,34,34,34,34
4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
48,48,48,48,48,48,48,48,48,48,48,12,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,22,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1,4,3,4,4,4,4,1,1,1,1,1,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,2,1,36,27,36,36,36,36,8,8,8,48,8,5,5,5,5,5,23,5,5,5,5,5,5,5,5,5,33,33,33,33,33,33
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,3,4,4,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,46,27,27,27,27,27,27,27,27,27,37,27,27,43,43,43,43,43,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
3,3,3,3,3,4,4,4,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,2,1,4,4,4,3
12,12,12,12,12,36,36,36,6,36,28,28,28,28,28,28,28,28,28,21,23,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,26,28,28,28,33,33,33,33,33,16,22,33,33,33,20
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,3,1,1,1,1,1,4,1,1,1,1,1
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,29,9,9,9,9,9,39,39,39,39,39,39,39,39,39,39,16,24,16,16,16,10,10,10,10,10,3,21,21,21,21,21
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,4,1,3,1,1,1,1,1,1,1,1,1,1,1
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,8,8,8,8,8,8,8,8,8,8,8,8,33,8,8,8,8,8,8,8,9,8,36,8,36,8,8,8,8,8,8,8,8,8,8,8
4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,4,4,4,4,4,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2,2,2,2,2,2,2,39,2,2,2,2,35,2,2,2,2,5,2,2,2,19,2,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,11,2,2,2,2,2
2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
23,23,23,23,23,23,42,23,23,23,23,23,23,23,23,23,23,23,23,23,12,12,12,12,12,29,12,12,12,12,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43
1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,1
32,32,32,32,34,32,32,32,32,32,3,32,32,32,32,32,32,32,28,32,32,32,32,32,32,7,32,32,32,32,32,32,32,32,32,32,32,32,32,32,42,42,42,42,42,42,42,42,42,15,42
1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
40,40,40,40,40,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,14,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,15,10,10
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
17,17,17,17,17,17,17,17,17,17,17,47,17,17,17,17,17,17,17,6,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
35,35,35,35,35,50,35,35,35,35,6,35,35,41,35,37,37,27,37,37,37,37,37,37,37,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1
29,29,29,29,29,29,29,29,29,29,29,29,29,29,48,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,40,29,29,29,29,29,29,29,29,29,29,29,29
3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1
10,10,10,10,10,10,10,10,10,10,24,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,14,14,14,14,14,14,14,14,14,14,14
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,4,18,18,18,18,18,18,18,18,19,18,16,18,18,18,18,18,18,18,18,18,18,34,18,34,18,18,18,18,18,18
4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
33,33,14,33,33,33,33,33,43,33,33,33,33,33,33,33,33,33,33,33,33,19,33,48,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,48,33,33,33
1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1
17,17,17,11,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,34,17
1,1,1,1,1,4,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21,21,21,21,21,33,21,24,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,1,3,3,4,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3
1,1,1,38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,16,1,1,28,47,1,1,1,1,30,1,1,1,1,1,1,1,1,1,1
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
44,22,44,44,44,44,44,44,44,47,44,44,44,44,44,44,44,44,47,44,44,44,44,24,44,44,44,6,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,3,3,3,3,3,3,3,3,23,3,3,3,3,3,3,34,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4
8,2,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,30,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,11,50
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,13,44,44,44,44,44,44,44,44,7,44,44,21,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
4,4,4,4,4,3,4,4,4,4,2,3,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,4
2,19,2,2,2,11,27,27,27,27,33,25,33,33,33,39,39,39,39,39,39,39,39,39,39,15,15,15,15,15,43,43,43,43,43,13,13,13,13,13,14,14,14,14,14,47,47,47,47,47,2
3,3,3,3,3,4,1,1,1,1,1,1,1,1,1,4,4,4,4,4,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3
17,17,17,17,17,7,36,36,36,36,6,31,31,31,31,5,5,5,5,5,50,50,50,50,50,20,20,20,20,20,21,21,21,21,21,34,34,34,34,34,2,2,2,2,2,1,1,1,1,1,23
4,4,4,4,4,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,4,4,4,4,1,4,4,4,4,4,2,2,2,2,2,4,4,4,4,4,3,3,3,3,3,4,3,3,3,3,4
28,28,28,28,28,12,12,12,12,12,44,44,44,44,44,22,22,22,22,22,10,10,10,10,26,41,41,41,41,41,25,25,25,25,25,1,1,1,1,1,37,37,37,37,37,7,39,39,39,39,37
2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,1,1,1,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,2
3,3,3,41,3,12,12,12,12,12,11,11,11,11,11,24,24,24,24,24,25,25,25,25,25,38,38,38,44,38,11,11,11,11,11,10,10,10,10,10,42,42,42,42,42,9,16,16,16,16,17
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,1,1,1,1,4,2,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,3,3,3,3,3,1
5,5,5,5,5,4,4,4,4,4,50,50,50,50,50,30,30,30,14,30,14,14,14,14,6,19,22,22,22,22,49,49,49,49,49,22,22,22,22,22,5,49,5,5,5,10,10,10,10,10,20
2,2,2,2,2,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,4
36,36,36,36,36,12,12,12,12,12,23,23,23,23,23,13,13,13,13,13,3,3,3,3,3,17,17,17,17,17,19,19,19,19,19,34,34,34,34,34,32,32,32,32,32,33,33,33,33,33,32
1,1,1,1,1,3,3,3,3,3,1,1,3,1,1,3,3,3,3,3,4,4,4,4,4,1,1,1,4,1,3,3,3,3,3,1,1,1,1,1,3,3,3,3,3,2,2,2,2,2,3
11,11,11,11,11,21,21,21,21,21,34,34,20,34,34,1,1,1,1,1,13,13,13,13,13,29,29,29,5,29,26,26,26,26,26,14,14,14,14,14,9,9,9,9,9,18,18,18,18,18,29
3,3,3,3,3,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,1
41,41,41,41,41,2,2,2,2,2,11,11,11,11,11,33,33,33,33,33,39,39,39,39,39,14,14,14,14,14,50,50,50,50,50,45,45,45,45,19,21,21,21,21,21,24,24,24,24,24,24
3,3,3,3,3,3,3,2,3,3,4,4,4,4,4,1,3,1,1,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,4,1,1,1,1,1,1,1,2,1
27,27,27,27,27,44,44,44,44,44,49,49,49,49,38,9,37,9,9,9,49,49,49,49,49,37,37,37,37,37,12,12,12,12,12,38,38,38,38,38,44,44,44,44,44,14,14,14,14,47,34
1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,4,1,4,4,4,3,3,3,3,3,3
20,20,20,20,20,28,28,28,28,28,46,46,46,46,46,21,30,21,21,21,15,15,15,15,15,15,15,15,15,15,47,47,47,47,47,11,11,11,11,11,38,28,38,38,38,50,9,50,50,50,50
2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,1,1,1,1,1,1,1,1,1,4,3,3,4,3,3,4,4,4,4,4,1,2,2,2,2,3,3,4,3,3,3
8,8,8,8,8,16,16,16,16,16,30,30,30,30,30,42,42,42,42,42,7,7,7,7,7,33,33,33,33,36,20,20,40,20,20,17,17,17,17,17,22,21,13,21,21,38,38,41,38,38,27
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,16,16,16,16,16,6,6,6,6,6,14,14,14,14,14,10,10,10,10,10,41,41,41,41,41,4,4,4,4,4,4,4,4,4,4,34
4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,3,3,3,3,3,1,1,1,1,1,3,3,3,3,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2
47,47,47,47,47,36,36,36,36,36,36,36,36,36,36,20,20,20,20,20,14,14,14,14,14,20,20,20,20,20,49,49,49,49,49,16,16,26,16,16,16,16,16,16,16,11,11,11,11,11,50
1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,3,3,3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2
6,6,6,6,6,20,20,20,20,20,20,20,20,20,20,7,7,7,7,33,19,19,19,19,19,20,20,20,20,20,8,8,8,8,23,8,8,8,8,8,9,9,9,9,9,49,49,49,49,49,22
2,2,2,2,2,3,3,3,3,3,1,1,1,1,1,1,3,3,3,3,4,4,4,4,4,4,4,4,4,4,1,1,1,3,1,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3
43,43,43,43,43,7,7,7,7,7,25,25,25,25,25,50,34,34,34,34,37,37,37,37,37,40,40,40,40,40,21,21,21,19,21,17,17,17,17,17,34,34,34,34,34,47,16,16,16,16,36
4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,2,4,4,4,4,4,4,4,1,1,1,1,1,2
27,27,27,27,27,35,35,35,35,35,34,34,34,34,34,49,49,49,49,49,15,15,15,15,15,4,4,4,4,26,47,47,47,47,47,8,8,10,8,8,8,8,8,8,8,40,40,40,40,40,22
1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,2,2,2,2,2,4,4,4,4,4,2,2,2,2,2,1,1,1,1,1,3,3,3,2,3,3
1,1,1,1,1,5,5,5,5,5,47,32,32,32,32,43,43,43,43,43,27,27,27,27,27,31,31,31,31,31,21,21,21,21,21,13,13,13,13,13,9,9,9,9,9,19,19,19,33,19,19
2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,4,1,1,1,4
14,14,14,14,14,17,17,17,17,17,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,49,49,49,49,49,18,15,18,18,18,32
1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,3,3,3,3,4,4,4,4,4,4,2,2,2,2,2,3,3,3,3,2,3,3,3,1,3,1,1,1,1,1,1
16,16,16,16,16,2,2,2,2,2,2,2,2,2,2,50,50,50,50,50,2,2,2,2,45,13,13,13,13,13,48,48,48,48,48,20,20,20,20,32,16,16,16,41,16,11,11,11,11,11,4
3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3
7,7,7,7,7,21,21,21,21,21,31,31,31,31,31,42,42,42,42,42,50,50,50,50,50,45,45,45,45,45,19,19,19,19,19,19,19,19,19,19,2,2,2,2,2,44,44,44,44,44,30
1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4
21,21,21,21,21,22,22,22,22,22,31,31,31,31,31,18,18,18,18,30,18,18,18,18,20,3,3,3,3,3,8,8,8,8,25,49,49,49,49,49,41,41,41,41,41,6,6,6,6,6,45
3,3,3,3,3,4,1,4,4,4,4,4,4,4,4,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1
36,36,36,36,36,32,23,32,32,32,32,32,32,32,32,3,3,3,3,3,15,15,15,15,15,15,15,15,15,15,15,15,15,25,50,24,24,24,24,24,24,24,24,24,24,27,24,24,24,24,9
1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,3,3,3,3,2,2,2,2,2,2,3,2,2,2,1,4,4,4,4,4,4,4,4,2,1,1,1,1,1,3
7,18,7,7,7,8,8,8,8,8,47,47,47,47,47,38,38,38,38,38,42,42,42,42,42,32,32,32,32,32,13,39,13,13,13,32,23,23,23,23,9,9,9,9,50,47,47,47,47,47,38
2,2,2,2,2,3,3,3,2,3,4,4,4,4,4,1,1,1,1,1,2,2,2,2,2,1,4,1,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,4,2,1,1,1,1,1,1
41,41,41,41,41,45,45,45,38,45,33,33,33,33,33,11,11,11,11,33,3,3,3,3,3,40,32,40,40,40,19,19,19,19,19,33,33,33,16,33,12,12,12,38,12,48,48,48,48,48,41
4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,2,2,2,2,2,2,2,2,3,2,4,4,4,4,4,1,1,1,1,1,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3
22,22,22,22,22,5,5,5,5,5,14,14,14,14,14,25,25,25,25,25,25,25,25,49,25,14,5,14,14,14,9,9,9,9,9,33,33,33,33,33,5,5,5,5,5,5,5,5,5,5,2
2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,4,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1
5,5,5,5,5,5,28,5,5,5,14,14,14,14,14,20,17,20,20,10,25,25,25,25,43,37,37,37,37,37,33,33,33,33,33,33,33,33,33,33,33,33,33,16,33,40,40,40,40,40,14
1,1,1,1,1,2,2,2,2,2,4,4,4,4,4,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,1,3,3,1,1,1,1,4,1,1,1,1,1,2,2,2,2,2,3
19,19,48,19,19,21,21,21,21,21,46,46,46,46,46,47,47,47,47,47,2,2,2,2,2,14,14,14,14,14,14,14,5,14,14,21,21,21,21,27,21,21,21,21,21,42,42,42,42,42,16
